شناسه,نوع,"شناسه محصول",نام,"منتشر شده","آیا ویژه است؟","قابل مشاهده در کاتالوگ","توضیح کوتاه",توضیحات,"تاریخ شروع فروش ویژه","تاریخ پایان فروش ویژه","وضعیت مالیات","کلاس مالیاتی","در انبار؟",انبار,"کمبود موجودی انبار","پیش‌فروش مجاز است؟","فروش به صورت جداگانه؟","وزن (گرم)","درازا (سانتیمتر)","پهنا (سانتیمتر)","بلندا (سانتیمتر)","آیا به مشتری اجازه نوشتن نقد داده شود؟","یادداشت خرید","قیمت فروش ویژه","قیمت عادی",دسته‌ها,برچسب‌ها,"کلاس حمل و نقل",تصاویر,"محدودیت دانلود","روز انقضای دانلود",مادر,"محصولات گروهی","تشویق برای خرید بیشتر","محصولات مشابه (Cross-Sells)","آدرس خارجی","متن دکمه",موقعیت,"نام 1 صفت","مقدار(های) 1 صفت","نمایان بودن 1 صفت","صفت 1 سراسری","نام 2 صفت","مقدار(های) 2 صفت","نمایان بودن 2 صفت","صفت 2 سراسری","پیشفرض 2 صفت","نام 3 صفت","مقدار(های) 3 صفت","نمایان بودن 3 صفت","صفت 3 سراسری","نام 4 صفت","مقدار(های) 4 صفت","نمایان بودن 4 صفت","صفت 4 سراسری","نام 5 صفت","مقدار(های) 5 صفت","نمایان بودن 5 صفت","صفت 5 سراسری","نام 6 صفت","مقدار(های) 6 صفت","نمایان بودن 6 صفت","صفت 6 سراسری","نام 7 صفت","مقدار(های) 7 صفت","نمایان بودن 7 صفت","صفت 7 سراسری","نام 8 صفت","مقدار(های) 8 صفت","نمایان بودن 8 صفت","صفت 8 سراسری","نام 9 صفت","مقدار(های) 9 صفت","نمایان بودن 9 صفت","صفت 9 سراسری"
71824,simple,,"ست 7تکه بیمارستانی گربه گلدوزی صورتی لیونا",1,0,visible,,"ست های 7تکه بیمارستانی دارای پارچه نرم ولطیف بدون حساسیت مناسب برای زمان به دنبا امدن نوزاد\n\nدارای چوب لباسی برای اویز کردن سرهمی در کمد\n\nدارای پتودورپیچ که بغل کردن نوزاد را برایتان اسان میکند\n\nسرهمی ازبالا تا پایین دکمه دار امکان پوشاندن لباس نوزاد به راحتی برایتان ممکن میسازد\n\nدارای دستکش وپاپوش که مانع ناخن کشیدن صورت نوزاد میشود وهمچنین پیشبند ان از کثیف وخیس شدن لباس نوزاد هنگام شیرخوردن جلوگیری میکند.",,,none,,0,0,2,0,0,300,,,,1,,,420000,"پوشاک نوزاد > ست لباس بیمارستانی 7 تکه, پوشاک نوزاد",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20551921149-1.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20551921811-2.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20551921666-1.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20551921520-1.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20551921341-1.jpg",,,,,,,,,619,جنسیت,دخترانه,1,1,سایز,"بدوتولد تا 3ماه",1,0,,رنگ,سفید,1,1,,,,,,,,,,,,,,,,,,,,,,,,
71840,variable,,"سرهمی کلاه دار ساس بندی کلاسیک قهوه ای AdLI",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"پوشاک نوزاد > سرهمی, پوشاک نوزاد",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20551922374-1-1.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20551922499-1-1.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20551922192-1-1.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20551922008-1.jpg",,,,,,,,,669,سایز,"سایز1:بدو تولد تا3ماه, سایز2: 3تا6ماه, سایز3: 6تا9ماه",1,0,مشخصات,"جنس پنبه ملانژ بسیار لطیف و با کیفیت
دارای گلدوزی
تماما تا پایین دکمه خور
دارای کلاه",1,0,,رنگ,"قهوه ای",1,1,جزئیات,"تکه ها سرهمی و کلاه",1,0,ابعاد,"قد تا فاق /پهنای لباس / قد کل
سایز1:
سایز2:
سایز3:
در اندازه گیری یک الی دوسانت اختلاف سایز",1,0,جنسیت,اسپرت,1,1,,,,,,,,,,,,
71841,variation,,"سرهمی کلاه دار ساس بندی کلاسیک قهوه ای AdLI - سایز1:بدو تولد تا3ماه",1,0,visible,,,,,taxable,parent,0,0,,0,0,150,,,,0,,,188000,,,,,,,id:71840,,,,,,1,سایز,"سایز1:بدو تولد تا3ماه",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71842,variation,,"سرهمی کلاه دار ساس بندی کلاسیک قهوه ای AdLI - سایز2: 3تا6ماه",1,0,visible,,,,,taxable,parent,0,0,,0,0,150,,,,0,,,188000,,,,,,,id:71840,,,,,,2,سایز,"سایز2: 3تا6ماه",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71843,variation,,"سرهمی کلاه دار ساس بندی کلاسیک قهوه ای AdLI - سایز3: 6تا9ماه",1,0,visible,,,,,taxable,parent,1,2,,0,0,150,,,,0,,,188000,,,,,,,id:71840,,,,,,3,سایز,"سایز3: 6تا9ماه",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71893,simple,,"پتو گلبافت سایز بزرگ دولایه 3 خرس love آبی",1,0,visible,,,,,taxable,,1,27,,0,0,801,,,,1,,,630000,"کالای خواب نوزاد > پتو گلبافت سایز بزرگ, کالای خواب نوزاد",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/10/photo_2025-10-16_15-04-36.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/10/photo_2025-10-16_15-04-38-2.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/10/photo_2025-10-16_15-04-38.jpg",,,,,,,,,412,مشخصات,"'- ابعاد 100*130
- پتو دولایه
- دور دوخت (مقاوم در برابر شست و شو)
- قابل شست شو در ماشین لباس شویی
- نرم و لطیف
- ضد حساسیت",1,0,رنگ,ابی,1,1,,جنسیت,اسپرت,1,1,,,,,,,,,,,,,,,,,,,,,,,,
71914,simple,,"پتو گلبافت سایز بزرگ دولایه خرگوش سفید قهوه ای شطرنجی Bab Dream",1,0,visible,,,,,taxable,,1,6,,0,0,801,,,,1,,,695000,"کالای خواب نوزاد > پتو گلبافت سایز بزرگ, کالای خواب نوزاد",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo21241885514.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo21241885359.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/09/photo21241885241.jpg",,,,,,,,,417,مشخصات,"'- ابعاد 100*130
- پتو دولایه
- دور دوخت (مقاوم در برابر شست و شو)
- قابل شست شو در ماشین لباس شویی
- نرم و لطیف
- ضد حساسیت",1,0,رنگ,"قهوه ای",1,1,,جنسیت,دخترانه,1,1,,,,,,,,,,,,,,,,,,,,,,,,
72267,variable,,"کاپشن سرهمی جوراب دار قهوه ای خرس و ماهی گلیران (بدو تولد تا 3 ماه)",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"پوشاک نوزاد > پاییز و زمستانه, پوشاک نوزاد",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20581431956.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo20581432455.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/07/photo20331194296.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/07/photo20331195514.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/07/photo20331188251.jpg",,,,,,,,,481,مشخصات,"'-جنس رویه کتان درجه یک
- کاپشن تمام خز پشمالو
- دارای گلدوزی با کیفیت
- دارای جوراب قابل جداشدن
- کلاه گوش دار
- در جلوی لباس دو عدد زیپ تا پایین کار شده جهت سهولت در پوشیدن",1,0,ابعاد,"قد کل سرهمی سر شانه تا مچ پا / قد سرشانه تافاق / عرض سینه
سایز1: 50 / 33 / 26
سایز2: 52 / 34 / 28
سایز3: 57 / 36 / 29
سایز4: 61 / 38 / 31
(پاپوش 4 الی 5 سانت به قد کل اضافه می شود)
در اندازه گیر نیم الی 1 سانت اختلاف وجود دارد",1,0,,رنگ,"قهوه ای",1,1,جنسیت,اسپرت,1,1,سایز,"سایز1: بدو تولد تا 3 ماه, سایز2: 3 تا 6 ماه, سایز3 : 6 تا 9 ماه, سایز 4 : 9 تا 12 ماه",1,0,,,,,,,,,,,,,,,,
72268,variation,,"کاپشن سرهمی جوراب دار قهوه ای خرس و ماهی گلیران (بدو تولد تا 3 ماه) - سایز1: بدو تولد تا 3 ماه",1,0,visible,,,,,taxable,parent,1,3,,0,0,450,,,,0,,,755000,,,,,,,id:72267,,,,,,1,سایز,"سایز1: بدو تولد تا 3 ماه",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72308,variable,,"کلاه گوش دار استیکر دار کبریتی",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"پوشاک نوزاد > عینک، پاپوش، جوراب، کلاه و اکسسوری, پوشاک نوزاد > پاییز و زمستانه, پوشاک نوزاد",,,"https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo21986367423.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo21986367411.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo21986367338.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo21986367273.jpg, https://www.sunnybaby.ir/wp-content/uploads/2025/08/photo21986367502.jpg",,,,,,,,,497,مشخصات,"جنس کبریتی لطیف
مناسب پاییز و زمستان
قایل استفاده از 2 ماه تا 18 ماه (کار کشی می باشد)
استیکر های روی کلاه به صورت رندوم ارسال میشود",1,0,رنگ,"سفید, مشکی, قهوه ای, کرم",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
